customer_id,telecom_partner,gender,age,state,city,pincode,registration_event,num_dependents,estimated_salary,calls_made,sms_sent,data_used,churn
61591,Reliance Jio,M,38,Chhattisgarh,Bangalore,582190,2020-11-04,1,50059,70,48,6417,0
10493,Vodafone,F,57,Andhra Pradesh,Bangalore,233894,2020-02-22,1,59203,50,31,7733,0
104478,Reliance Jio,M,20,Bihar,Hyderabad,222437,2021-06-06,4,39645,27,12,6506,0
3779,BSNL,M,62,Rajasthan,Mumbai,195463,2020-01-19,2,85897,43,42,9136,0
209181,Reliance Jio,F,49,Andhra Pradesh,Hyderabad,741669,2022-11-12,1,142354,58,35,240,0
108051,Vodafone,F,34,Andhra Pradesh,Mumbai,659012,2021-06-24,0,92953,70,38,4145,0
171936,Reliance Jio,M,65,Himachal Pradesh,Kolkata,860766,2022-05-10,4,72815,64,23,1823,0
109922,BSNL,M,53,Karnataka,Delhi,260634,2021-07-04,1,30634,65,19,8409,0
66279,BSNL,M,60,Goa,Delhi,606288,2020-11-27,4,137039,31,-3,3481,0
229378,Vodafone,F,66,Uttar Pradesh,Kolkata,885937,2023-02-22,1,114525,57,27,5731,0
167623,Airtel,M,63,Andhra Pradesh,Hyderabad,577687,2022-04-18,4,68202,89,16,6927,0
219181,Reliance Jio,F,48,Uttarakhand,Mumbai,614864,2023-01-02,3,43403,26,21,2723,0
122287,Reliance Jio,F,73,Himachal Pradesh,Chennai,992055,2021-09-04,4,92612,79,34,7209,0
39582,Reliance Jio,M,64,West Bengal,Bangalore,831483,2020-07-17,2,141082,27,-3,4872,0
25889,Vodafone,F,23,Telangana,Chennai,661065,2020-05-09,3,37249,-7,33,6097,0
85575,Reliance Jio,F,37,Tripura,Kolkata,756219,2021-03-04,2,89100,64,12,4533,0
137927,Vodafone,M,31,Arunachal Pradesh,Mumbai,368808,2021-11-21,3,126142,47,7,7148,0
92951,Reliance Jio,F,31,Telangana,Delhi,958318,2021-04-10,2,127159,75,24,1687,0
18891,BSNL,F,56,Telangana,Mumbai,834252,2020-04-04,4,124785,73,11,5746,0
164610,Reliance Jio,M,32,Rajasthan,Kolkata,935100,2022-04-03,2,23422,80,43,3569,0
135340,BSNL,M,22,Maharashtra,Chennai,401107,2021-11-08,3,53190,28,37,5988,0
89020,Reliance Jio,F,39,Nagaland,Delhi,553718,2021-03-21,4,54658,54,20,4836,0
208346,Airtel,F,52,Arunachal Pradesh,Chennai,879947,2022-11-08,2,112782,58,48,4921,0
22194,Reliance Jio,M,34,Haryana,Chennai,839365,2020-04-21,2,95439,19,17,4130,0
241615,BSNL,F,70,Tripura,Hyderabad,782353,2023-04-24,1,94705,91,24,5247,0
161751,BSNL,M,25,Jharkhand,Delhi,931643,2022-03-20,1,95077,66,27,8245,0
80166,Reliance Jio,F,35,Arunachal Pradesh,Chennai,277429,2021-02-05,2,88639,71,14,5021,0
189691,Reliance Jio,M,60,Andhra Pradesh,Kolkata,552649,2022-08-07,2,90803,47,18,4628,0
216553,BSNL,M,47,Andhra Pradesh,Bangalore,873431,2022-12-19,1,77801,86,50,5152,0
113981,Airtel,M,35,Himachal Pradesh,Delhi,257140,2021-07-24,3,84214,53,18,71,0
21026,BSNL,F,42,Madhya Pradesh,Kolkata,122572,2020-04-15,0,35736,71,6,2376,0
232818,Reliance Jio,F,20,Madhya Pradesh,Delhi,375563,2023-03-11,1,94830,42,33,604,0
227526,Vodafone,M,67,Arunachal Pradesh,Hyderabad,745351,2023-02-12,1,105383,21,48,7905,0
216554,Vodafone,F,22,Himachal Pradesh,Bangalore,719462,2022-12-19,1,35372,68,36,2893,0
71816,Airtel,M,58,Karnataka,Delhi,917046,2020-12-25,0,79413,24,10,7073,0
166048,Airtel,M,54,Andhra Pradesh,Mumbai,726114,2022-04-11,2,51357,87,46,1825,0
155603,BSNL,F,74,Uttarakhand,Delhi,139923,2022-02-17,4,139529,16,2,966,0
74479,Vodafone,F,66,Haryana,Mumbai,299917,2021-01-07,2,83555,89,27,2796,0
154890,Vodafone,M,45,Kerala,Bangalore,246146,2022-02-14,4,120296,25,21,6573,0
117824,Airtel,M,48,Sikkim,Bangalore,999543,2021-08-12,2,91271,38,41,9560,0
153048,Airtel,M,46,Chhattisgarh,Hyderabad,547926,2022-02-05,2,138688,66,33,5869,0
171215,Vodafone,F,61,Jharkhand,Kolkata,567280,2022-05-06,1,37117,69,32,2334,0
70080,Airtel,M,74,Kerala,Bangalore,534994,2020-12-16,0,95687,5,38,2779,0
205322,Vodafone,M,72,Madhya Pradesh,Mumbai,963304,2022-10-24,3,87661,5,26,8718,0
231529,Vodafone,M,44,Haryana,Kolkata,200477,2023-03-04,3,26106,24,32,6466,0
100849,Airtel,F,31,Arunachal Pradesh,Chennai,297262,2021-05-19,2,92066,46,37,8046,0
149440,BSNL,M,25,Punjab,Hyderabad,281219,2022-01-17,0,107921,26,2,5340,0
115120,Reliance Jio,M,68,Jharkhand,Bangalore,568574,2021-07-30,0,135243,94,7,8701,0
125221,Vodafone,M,40,Manipur,Delhi,777382,2021-09-18,4,143842,-3,29,-269,0
41450,Vodafone,M,29,Maharashtra,Kolkata,571909,2020-07-26,2,87094,3,45,4349,0
2942,BSNL,F,19,Jharkhand,Bangalore,717388,2020-01-15,3,92098,65,50,9021,0
63690,Airtel,M,67,Odisha,Mumbai,318998,2020-11-14,1,144050,42,20,8871,0
5436,BSNL,M,60,Karnataka,Chennai,618060,2020-01-28,4,135293,31,20,2276,0
130388,BSNL,M,63,Odisha,Bangalore,730302,2021-10-14,1,43204,50,45,3186,0
197533,Vodafone,M,23,Madhya Pradesh,Delhi,711729,2022-09-15,4,32257,54,32,110,0
203000,BSNL,M,74,Uttarakhand,Mumbai,607887,2022-10-13,2,119810,-6,50,4464,0
39152,BSNL,F,67,Goa,Hyderabad,776173,2020-07-14,2,79155,5,46,3934,0
122033,Reliance Jio,M,74,Telangana,Hyderabad,991587,2021-09-02,3,103033,72,40,-679,0
86608,Airtel,M,30,Chhattisgarh,Delhi,580701,2021-03-09,0,106941,25,9,7209,0
229470,Vodafone,F,51,Haryana,Bangalore,383272,2023-02-22,3,81615,91,8,1995,0
64633,Reliance Jio,M,73,Tamil Nadu,Bangalore,956113,2020-11-19,3,57493,96,45,488,0
185938,BSNL,M,71,Mizoram,Chennai,170705,2022-07-19,3,49265,38,48,6225,0
34703,BSNL,M,35,Madhya Pradesh,Kolkata,638740,2020-06-22,0,37649,67,36,6828,0
145970,Reliance Jio,F,25,Arunachal Pradesh,Bangalore,460900,2021-12-31,0,106696,70,14,7498,0
171334,Reliance Jio,M,18,Himachal Pradesh,Delhi,339421,2022-05-07,2,84441,13,21,10002,0
199927,Airtel,M,27,Rajasthan,Chennai,639539,2022-09-27,0,53416,30,33,8520,0
233703,Reliance Jio,M,70,Telangana,Kolkata,522055,2023-03-15,2,75648,28,38,1309,0
113670,Reliance Jio,M,40,Chhattisgarh,Chennai,845580,2021-07-22,4,58929,8,2,7566,0
154302,Reliance Jio,F,44,Karnataka,Delhi,199347,2022-02-11,2,65087,36,40,9174,0
109627,BSNL,F,19,Arunachal Pradesh,Mumbai,964818,2021-07-02,0,87258,59,26,2893,0
40328,Reliance Jio,F,57,Goa,Hyderabad,941036,2020-07-20,1,51236,5,34,7549,0
239225,Reliance Jio,F,42,Assam,Delhi,641759,2023-04-12,1,146838,50,39,2857,0
23005,Airtel,F,24,Mizoram,Delhi,500459,2020-04-25,4,104059,-7,15,8484,0
188109,Reliance Jio,M,48,Himachal Pradesh,Bangalore,135529,2022-07-30,1,127508,9,30,6798,0
58320,Airtel,M,20,Manipur,Chennai,340062,2020-10-18,0,147648,9,20,5249,0
19359,BSNL,F,39,Madhya Pradesh,Delhi,771243,2020-04-06,2,39046,74,35,7760,0
192135,Vodafone,M,26,Meghalaya,Chennai,853852,2022-08-19,4,142848,88,34,4843,0
108516,Vodafone,F,19,Punjab,Mumbai,376862,2021-06-27,3,66644,15,37,8122,0
5776,BSNL,M,49,Assam,Kolkata,487661,2020-01-29,0,135944,11,34,5540,0
82197,Airtel,F,35,Jharkhand,Kolkata,621187,2021-02-15,2,38255,42,26,4635,0
104773,Airtel,M,43,Bihar,Delhi,928575,2021-06-08,2,105735,27,21,2190,0
117820,Vodafone,M,50,Tripura,Delhi,918915,2021-08-12,0,53462,22,23,2609,0
25925,Reliance Jio,F,32,Mizoram,Chennai,503784,2020-05-09,2,49323,60,10,3475,0
10772,BSNL,F,67,Uttar Pradesh,Kolkata,366237,2020-02-23,3,79929,68,44,605,0
124932,Vodafone,M,46,Goa,Hyderabad,456513,2021-09-17,3,137925,30,29,2697,0
111490,Airtel,F,46,Rajasthan,Mumbai,946126,2021-07-12,3,59117,4,22,1261,0
200000,BSNL,M,44,Odisha,Kolkata,957030,2022-09-28,0,95871,97,33,5569,0
136297,Reliance Jio,M,66,Kerala,Mumbai,213814,2021-11-13,3,148896,10,5,3593,0
30483,Vodafone,M,55,Jharkhand,Bangalore,711073,2020-06-01,0,58653,83,9,8266,0
102729,Vodafone,F,53,Kerala,Delhi,895932,2021-05-29,4,100478,73,39,8262,0
19899,Reliance Jio,M,65,Nagaland,Chennai,714276,2020-04-09,1,55119,57,14,6731,0
139580,Reliance Jio,F,50,Arunachal Pradesh,Kolkata,907908,2021-11-29,4,70631,56,42,10186,0
174992,Vodafone,M,62,Uttar Pradesh,Chennai,629345,2022-05-25,4,42377,24,32,282,0
144256,Vodafone,M,37,Rajasthan,Bangalore,694316,2021-12-23,4,125936,3,41,5365,0
131645,BSNL,F,21,Bihar,Delhi,318132,2021-10-20,0,86582,34,23,1320,0
72886,Airtel,F,74,Maharashtra,Delhi,782198,2020-12-30,0,136568,21,-1,9057,0
108431,Airtel,F,51,Uttar Pradesh,Delhi,882386,2021-06-26,1,43972,57,15,10188,0
12270,Airtel,M,66,Meghalaya,Delhi,717252,2020-03-02,0,119806,18,22,9265,0
120439,Reliance Jio,M,23,Uttarakhand,Delhi,595242,2021-08-25,3,93376,56,6,10438,0
153092,BSNL,F,43,Gujarat,Bangalore,276754,2022-02-05,4,104306,84,43,2072,0
59852,BSNL,M,18,Nagaland,Hyderabad,662852,2020-10-26,4,128330,91,52,4555,0
107370,BSNL,M,71,Gujarat,Hyderabad,668950,2021-06-21,4,43664,4,50,4039,0
130669,BSNL,F,23,Uttar Pradesh,Chennai,115705,2021-10-16,2,82998,80,9,5570,0
118626,Vodafone,M,25,Tamil Nadu,Bangalore,228903,2021-08-16,3,140534,7,42,2008,0
65501,BSNL,M,18,Karnataka,Delhi,460648,2020-11-23,2,139744,87,50,3421,0
72149,BSNL,F,69,Jharkhand,Hyderabad,511038,2020-12-27,0,104752,81,35,7629,0
36477,Reliance Jio,M,58,Madhya Pradesh,Bangalore,364057,2020-07-01,3,107132,18,7,7473,0
146982,Airtel,M,68,Punjab,Delhi,883984,2022-01-05,3,28399,52,47,5192,0
48310,Reliance Jio,M,29,Jharkhand,Mumbai,468390,2020-08-29,1,126028,61,4,7654,0
148164,Reliance Jio,M,48,Arunachal Pradesh,Delhi,790313,2022-01-11,2,125157,86,5,5819,0
186265,Vodafone,M,68,Tamil Nadu,Delhi,298415,2022-07-21,4,89800,51,16,8721,0
213537,Airtel,M,48,Gujarat,Delhi,737516,2022-12-04,4,89982,46,1,10609,0
178583,Vodafone,M,61,Maharashtra,Kolkata,246601,2022-06-12,2,65631,72,3,8186,0
112340,BSNL,M,71,Meghalaya,Delhi,333985,2021-07-16,4,110165,23,5,2398,0
128864,Reliance Jio,F,51,Meghalaya,Delhi,328896,2021-10-06,1,96155,105,11,7646,0
11919,Airtel,M,56,Gujarat,Chennai,357884,2020-02-29,2,31980,49,42,6110,0
118389,Airtel,M,42,Gujarat,Bangalore,695245,2021-08-15,0,44169,58,29,1841,0
214104,Reliance Jio,F,55,Rajasthan,Delhi,809759,2022-12-07,2,52106,13,31,2908,0
206258,Vodafone,F,43,Assam,Kolkata,618948,2022-10-29,3,43762,46,35,7598,0
203207,Vodafone,F,68,Uttar Pradesh,Bangalore,307078,2022-10-14,0,56181,43,2,6288,0
147512,Vodafone,F,49,Punjab,Mumbai,754018,2022-01-08,3,43490,29,17,8637,0
208077,Airtel,F,23,Haryana,Kolkata,784823,2022-11-07,1,96751,37,23,6114,0
12958,Vodafone,M,33,Meghalaya,Chennai,995576,2020-03-05,2,54557,60,5,8660,0
95967,BSNL,M,68,Sikkim,Kolkata,957717,2021-04-25,0,129390,63,1,4527,0
28867,Airtel,M,19,Arunachal Pradesh,Delhi,813643,2020-05-24,2,28722,43,27,5357,0
203463,Airtel,M,30,Uttarakhand,Kolkata,700587,2022-10-15,4,32909,9,38,1202,0
189979,BSNL,F,33,Assam,Kolkata,577762,2022-08-08,2,146225,41,-3,5647,0
95095,Airtel,F,47,Chhattisgarh,Mumbai,282983,2021-04-20,1,44181,26,32,-33,0
14966,Airtel,F,35,Himachal Pradesh,Kolkata,211378,2020-03-15,2,106573,47,40,7389,0
180046,BSNL,M,33,Arunachal Pradesh,Mumbai,485808,2022-06-20,0,121372,16,23,7254,0
26970,Vodafone,F,49,Chhattisgarh,Chennai,230198,2020-05-14,3,50233,84,27,4212,0
56437,Airtel,F,20,Madhya Pradesh,Bangalore,390100,2020-10-09,2,101240,2,4,9273,0
98875,Airtel,F,54,Karnataka,Kolkata,522053,2021-05-09,3,113259,77,39,-347,0
177878,Airtel,M,37,Andhra Pradesh,Kolkata,678249,2022-06-09,2,35471,105,32,2357,0
124716,BSNL,F,49,Madhya Pradesh,Hyderabad,304259,2021-09-16,4,21769,47,23,1603,0
228600,Reliance Jio,F,48,Kerala,Delhi,850567,2023-02-18,1,118642,92,10,4566,0
236007,BSNL,F,30,Sikkim,Chennai,852247,2023-03-27,0,41266,100,42,5586,0
103556,Airtel,F,36,Jharkhand,Delhi,773201,2021-06-02,2,46177,69,47,1669,0
108695,Reliance Jio,M,31,Bihar,Kolkata,432240,2021-06-28,4,137753,11,19,3788,0
42570,BSNL,M,69,Gujarat,Chennai,801226,2020-08-01,2,134205,47,50,9760,0
40735,BSNL,F,20,Jharkhand,Mumbai,817825,2020-07-22,0,64622,36,18,-969,0
31288,Reliance Jio,F,73,Himachal Pradesh,Mumbai,774986,2020-06-05,3,24452,59,25,5876,0
218540,Airtel,M,21,Madhya Pradesh,Chennai,665763,2022-12-29,0,37602,15,8,5412,0
189222,BSNL,F,48,Telangana,Mumbai,242743,2022-08-05,2,85025,6,30,2996,0
233347,Reliance Jio,M,19,Odisha,Mumbai,616444,2023-03-13,0,119474,22,20,10624,0
115364,BSNL,M,26,West Bengal,Hyderabad,406481,2021-07-31,1,67403,42,19,6355,0
114261,Reliance Jio,F,27,Kerala,Kolkata,758850,2021-07-25,1,140547,54,9,7082,0
127542,Airtel,M,18,Odisha,Mumbai,338731,2021-09-30,4,30075,16,4,3223,0
137875,Vodafone,F,24,Haryana,Kolkata,466642,2021-11-21,2,97831,0,29,7524,0
218539,Reliance Jio,F,66,Karnataka,Hyderabad,368684,2022-12-29,2,129254,4,17,425,0
107362,Airtel,F,19,Andhra Pradesh,Delhi,711469,2021-06-21,4,148111,69,7,5313,0
10649,Vodafone,F,55,Tripura,Chennai,252325,2020-02-23,3,23289,10,22,2825,0
205772,BSNL,F,28,Maharashtra,Delhi,661681,2022-10-26,4,122407,37,40,1140,0
104716,Airtel,F,56,Sikkim,Hyderabad,238744,2021-06-08,0,21501,22,40,3753,0
35025,Airtel,F,50,Sikkim,Hyderabad,681569,2020-06-24,2,88444,9,43,1205,0
170336,Airtel,M,39,Gujarat,Bangalore,477458,2022-05-02,2,100877,27,37,7785,0
17455,Vodafone,M,65,Manipur,Hyderabad,138129,2020-03-28,2,94185,32,46,968,0
107823,Reliance Jio,F,47,Tamil Nadu,Chennai,382026,2021-06-23,4,140949,64,0,5670,0
13246,Airtel,F,56,Odisha,Mumbai,350933,2020-03-07,2,21446,5,13,5748,0
75460,BSNL,M,31,Meghalaya,Chennai,929271,2021-01-12,0,107589,77,31,4321,0
225553,Airtel,F,19,Assam,Mumbai,360395,2023-02-02,3,135327,71,1,8868,0
62688,BSNL,F,40,Punjab,Kolkata,846734,2020-11-09,4,68632,0,17,7526,0
84973,BSNL,M,24,Uttar Pradesh,Bangalore,912034,2021-03-01,1,108638,12,50,4830,0
108662,BSNL,M,45,Mizoram,Kolkata,371073,2021-06-27,3,78780,32,20,1786,0
57892,BSNL,M,61,Haryana,Kolkata,956737,2020-10-16,3,55426,80,48,8178,0
231496,Airtel,M,18,Meghalaya,Hyderabad,805928,2023-03-04,3,117695,59,36,8114,0
144775,Reliance Jio,F,49,Bihar,Delhi,262483,2021-12-25,1,45575,19,18,6017,0
126321,Airtel,M,51,Goa,Hyderabad,852933,2021-09-24,2,134211,67,32,6219,0
107858,Vodafone,M,35,Karnataka,Delhi,375610,2021-06-23,3,46749,71,32,4535,0
221058,Reliance Jio,F,31,Rajasthan,Mumbai,454669,2023-01-11,1,72472,11,33,3264,0
22350,Vodafone,M,31,Mizoram,Chennai,769728,2020-04-21,1,65035,73,7,2556,0
116436,Reliance Jio,F,34,Tamil Nadu,Kolkata,158270,2021-08-05,2,112892,63,31,1130,0
200167,BSNL,F,42,Tamil Nadu,Kolkata,555628,2022-09-28,3,134694,11,6,4362,0
42192,BSNL,M,47,Maharashtra,Hyderabad,743114,2020-07-30,4,80481,2,37,6187,0
23650,Vodafone,F,40,Manipur,Delhi,603340,2020-04-28,3,134760,78,48,6750,0
125190,BSNL,M,46,Uttar Pradesh,Mumbai,541371,2021-09-18,3,35940,78,42,5437,0
79777,Airtel,F,28,Meghalaya,Bangalore,860198,2021-02-03,2,83283,67,1,2788,0
52198,Vodafone,F,74,Tamil Nadu,Chennai,618150,2020-09-18,3,149633,42,19,4001,0
237018,Reliance Jio,M,67,Gujarat,Hyderabad,963347,2023-04-01,1,63215,92,37,2362,0
196466,BSNL,F,60,Telangana,Kolkata,307428,2022-09-10,1,96811,57,3,3138,0
195051,Reliance Jio,M,18,Goa,Kolkata,856184,2022-09-03,1,128546,70,24,9690,0
159492,Airtel,M,54,Rajasthan,Delhi,116068,2022-03-09,2,52669,45,2,2214,0
60152,BSNL,M,68,Meghalaya,Hyderabad,722177,2020-10-28,2,50363,61,1,1916,0
235966,Vodafone,M,52,Arunachal Pradesh,Delhi,365931,2023-03-27,0,127416,87,47,5129,0
190249,Airtel,M,25,Arunachal Pradesh,Chennai,751409,2022-08-10,1,55333,48,14,5451,0
12781,Reliance Jio,F,43,Uttarakhand,Hyderabad,856590,2020-03-04,0,101827,74,8,2971,0
227045,Airtel,M,28,Bihar,Mumbai,647166,2023-02-10,3,91207,89,51,6210,0
49919,Vodafone,F,50,Bihar,Delhi,304576,2020-09-06,4,113551,9,40,7136,0
54118,Reliance Jio,F,59,Arunachal Pradesh,Hyderabad,692796,2020-09-27,4,122001,25,40,7992,0
81219,Airtel,M,63,Chhattisgarh,Kolkata,176912,2021-02-10,0,103635,80,39,2654,0
187754,Reliance Jio,M,39,Tripura,Chennai,412728,2022-07-28,1,68644,66,5,9703,0
194518,Vodafone,M,28,Goa,Kolkata,427330,2022-08-31,2,54663,-7,-1,8152,0
232779,Airtel,F,40,Himachal Pradesh,Delhi,560030,2023-03-11,3,28261,89,45,2924,0
164708,Reliance Jio,F,26,Kerala,Mumbai,678044,2022-04-04,0,91095,8,38,2776,0
34881,BSNL,F,70,Tamil Nadu,Delhi,575868,2020-06-23,2,80591,47,45,5991,0
74206,BSNL,F,72,Punjab,Bangalore,950294,2021-01-06,1,111841,72,30,2229,0
207358,Reliance Jio,F,68,Karnataka,Delhi,928567,2022-11-03,4,52786,-2,44,2214,0
34284,Vodafone,F,68,Sikkim,Hyderabad,413031,2020-06-20,3,65995,12,5,7925,0
74515,Vodafone,M,20,Himachal Pradesh,Chennai,507453,2021-01-07,4,50677,92,0,5070,0
8008,Airtel,F,70,Chhattisgarh,Chennai,372949,2020-02-10,4,61958,80,22,4560,0
178578,Reliance Jio,M,68,Karnataka,Chennai,516089,2022-06-12,4,82156,81,40,9785,0
218974,Vodafone,M,63,Arunachal Pradesh,Delhi,397572,2022-12-31,3,115118,69,6,3592,0
48604,Airtel,F,72,Karnataka,Mumbai,581751,2020-08-31,2,127168,49,42,4210,0
216940,BSNL,F,38,West Bengal,Hyderabad,317749,2022-12-21,1,66513,18,26,1696,0
119178,Reliance Jio,M,65,Kerala,Delhi,587233,2021-08-19,2,43215,1,45,2884,0
135367,Reliance Jio,M,73,Uttarakhand,Bangalore,107777,2021-11-08,2,84910,98,16,7348,0
54642,Reliance Jio,F,30,Rajasthan,Mumbai,201949,2020-09-30,0,90909,91,26,5465,0
98808,Reliance Jio,F,42,Arunachal Pradesh,Delhi,405971,2021-05-09,1,85411,75,38,1445,0
128442,Reliance Jio,M,49,Maharashtra,Delhi,969999,2021-10-04,0,105155,40,36,521,0
211453,BSNL,M,27,Maharashtra,Mumbai,645352,2022-11-24,4,75757,81,17,8229,0
101569,Airtel,M,44,Goa,Bangalore,588695,2021-05-23,3,97868,39,10,3406,0
219566,Reliance Jio,F,67,Maharashtra,Mumbai,167306,2023-01-03,0,86482,93,0,5499,0
11326,BSNL,F,65,Jharkhand,Bangalore,610562,2020-02-26,1,102161,88,38,3429,0
37285,Airtel,F,40,Odisha,Bangalore,125053,2020-07-05,1,73761,89,6,5805,0
222565,Airtel,M,33,Chhattisgarh,Delhi,432454,2023-01-18,2,64887,3,38,7940,0
105624,BSNL,F,61,Bihar,Delhi,868384,2021-06-12,1,94759,45,37,2311,0
240130,Airtel,M,69,Arunachal Pradesh,Kolkata,454339,2023-04-16,1,75339,21,17,3551,0
204935,BSNL,F,68,Punjab,Hyderabad,489575,2022-10-22,2,105901,73,30,5719,0
232401,BSNL,M,65,Kerala,Mumbai,370143,2023-03-09,4,22631,56,3,3564,0
50691,Reliance Jio,F,27,Meghalaya,Hyderabad,432325,2020-09-10,4,58862,38,15,4901,0
236203,Airtel,F,31,Punjab,Chennai,274819,2023-03-28,0,82770,88,38,3770,0
161082,Airtel,M,60,Himachal Pradesh,Mumbai,665535,2022-03-17,0,69875,35,42,5780,0
119172,Reliance Jio,F,37,Uttarakhand,Mumbai,527170,2021-08-19,3,102497,9,30,4034,0
136781,Airtel,M,59,Telangana,Kolkata,288326,2021-11-15,2,123572,103,32,8780,0
110289,Vodafone,M,31,Rajasthan,Delhi,436183,2021-07-06,2,57447,50,17,7685,0
118798,Reliance Jio,M,44,West Bengal,Chennai,987815,2021-08-17,3,81250,59,40,2777,0
168867,Airtel,F,37,Andhra Pradesh,Bangalore,530902,2022-04-25,3,37178,62,3,6429,0
176486,Vodafone,M,34,Gujarat,Bangalore,774797,2022-06-02,4,39172,63,45,1182,0
31081,BSNL,M,48,Madhya Pradesh,Delhi,873649,2020-06-04,2,61341,62,17,5693,0
52086,BSNL,M,27,Odisha,Chennai,466804,2020-09-17,1,82877,89,23,1456,0
197742,BSNL,F,70,West Bengal,Hyderabad,132710,2022-09-16,4,35802,16,3,9135,0
16082,BSNL,M,54,Arunachal Pradesh,Delhi,131760,2020-03-21,1,132573,15,30,7645,0
237684,Reliance Jio,M,29,Kerala,Bangalore,953286,2023-04-04,3,123456,63,22,5697,0
154700,Vodafone,M,62,Himachal Pradesh,Delhi,825492,2022-02-13,4,34313,40,49,4468,0
91718,Reliance Jio,M,50,Meghalaya,Mumbai,957916,2021-04-04,3,90963,62,35,2252,0
56190,Airtel,F,55,Madhya Pradesh,Mumbai,966070,2020-10-08,1,42162,54,23,5111,0
68088,Reliance Jio,F,74,Tamil Nadu,Kolkata,568451,2020-12-06,2,140701,72,23,3165,0
124903,Airtel,M,58,Punjab,Mumbai,270431,2021-09-17,3,37237,103,32,2949,0
205005,Reliance Jio,M,70,Assam,Kolkata,711150,2022-10-23,2,33580,14,3,7607,0
139687,Vodafone,M,19,Karnataka,Bangalore,863684,2021-11-30,0,75400,31,5,6328,0
105941,Airtel,M,63,Punjab,Bangalore,467292,2021-06-14,0,70995,94,26,696,0
130189,Airtel,F,65,Chhattisgarh,Kolkata,712990,2021-10-13,1,80529,60,38,7090,0
160397,Vodafone,M,43,Jharkhand,Bangalore,278154,2022-03-13,1,105335,82,39,4447,0
103512,Vodafone,F,20,Madhya Pradesh,Kolkata,119810,2021-06-02,3,98653,61,34,560,0
35532,Reliance Jio,M,50,Arunachal Pradesh,Delhi,459042,2020-06-26,1,143807,97,24,7328,0
31964,Reliance Jio,F,53,Gujarat,Hyderabad,937560,2020-06-08,1,23947,36,43,9589,0
30470,Airtel,M,51,Mizoram,Bangalore,627529,2020-06-01,2,140863,47,28,848,0
177418,Airtel,M,22,Jharkhand,Chennai,582946,2022-06-06,0,106524,17,7,4679,0
170662,Airtel,M,36,Nagaland,Delhi,705707,2022-05-04,0,59865,38,31,1442,0
220512,Vodafone,F,24,Mizoram,Delhi,496571,2023-01-08,1,128320,83,37,9088,0
216751,Reliance Jio,F,42,Haryana,Bangalore,260433,2022-12-20,4,32900,21,21,3587,0
174135,BSNL,M,32,Kerala,Chennai,565855,2022-05-21,3,106896,43,3,6820,0
135112,BSNL,F,71,Arunachal Pradesh,Delhi,549761,2021-11-07,3,59186,89,31,4490,0
73169,Reliance Jio,M,42,Manipur,Bangalore,871297,2021-01-01,4,43122,35,25,3713,0
196388,Reliance Jio,F,33,Goa,Chennai,872622,2022-09-09,4,67760,56,21,6506,0
7986,Vodafone,F,23,Andhra Pradesh,Chennai,260406,2020-02-09,0,86450,103,17,1451,0
236843,Reliance Jio,F,51,Odisha,Bangalore,175507,2023-03-31,2,79523,92,27,23,0
32382,Airtel,M,73,West Bengal,Kolkata,247779,2020-06-11,3,147482,3,45,4180,0
155757,Vodafone,M,40,Gujarat,Bangalore,497877,2022-02-18,2,136587,7,29,5594,0
117355,BSNL,M,63,Gujarat,Chennai,844564,2021-08-10,4,123623,85,25,9387,0
228793,Vodafone,F,69,Kerala,Mumbai,584814,2023-02-19,0,94682,90,47,3783,0
15742,Reliance Jio,M,66,Meghalaya,Kolkata,705335,2020-03-19,3,53401,104,4,3877,0
102551,Vodafone,F,40,Telangana,Mumbai,466828,2021-05-28,3,72008,48,38,6572,0
123287,Airtel,M,68,Tamil Nadu,Chennai,732560,2021-09-09,4,76444,50,39,7685,0
165104,Reliance Jio,F,21,Himachal Pradesh,Mumbai,757115,2022-04-06,2,141883,47,48,4471,0
60537,Airtel,M,65,Chhattisgarh,Delhi,430864,2020-10-29,3,61126,28,37,5694,0
2904,BSNL,M,44,Meghalaya,Mumbai,840432,2020-01-15,0,132888,62,13,2629,0
200203,BSNL,F,27,Mizoram,Kolkata,984276,2022-09-29,4,90485,32,28,857,0
166033,Reliance Jio,M,54,Kerala,Delhi,384314,2022-04-11,1,62964,64,32,3453,0
118867,Airtel,M,62,Madhya Pradesh,Chennai,161886,2021-08-17,4,38487,6,44,-436,0
127495,Reliance Jio,M,42,Odisha,Mumbai,139288,2021-09-30,2,104698,28,34,6768,0
85758,BSNL,M,19,Rajasthan,Bangalore,785105,2021-03-05,0,92360,29,12,6384,0
13059,Vodafone,F,39,Kerala,Chennai,250415,2020-03-06,1,66691,65,45,1902,0
130369,BSNL,M,69,Madhya Pradesh,Hyderabad,385026,2021-10-14,1,89520,43,3,3077,0
174639,Reliance Jio,M,34,Uttar Pradesh,Delhi,594116,2022-05-24,2,23628,92,45,8984,0
180062,Airtel,F,52,Sikkim,Hyderabad,683241,2022-06-20,0,50230,15,7,2554,0
70144,BSNL,F,43,Maharashtra,Chennai,512882,2020-12-17,3,99587,42,15,7985,0
131399,Reliance Jio,F,48,Maharashtra,Mumbai,622379,2021-10-19,3,62973,83,10,250,0
143142,Vodafone,F,18,Tamil Nadu,Hyderabad,944393,2021-12-17,2,47731,21,42,7225,0
